subject_id,record_stem,session_id,activity,window_start,window_end,window_mid,rgb_true_hazard,gate_open,gate_open_raw,smoothed_log_likelihood,smoothed_anomaly_score,image_full_path,has_rgb_frame
s18,18_4,session04,making a salad,622.5,627.5,625.0,0,0,0,-5.933654841792695,5.933654841792695,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,625.0,630.0,627.5,0,0,0,-4.100907657738884,4.100907657738884,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,625.0,630.0,627.5,0,0,0,-6.412428348013234,6.412428348013234,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,625.0,630.0,627.5,0,0,0,-6.097203955461192,6.097203955461192,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,627.5,632.5,630.0,0,1,1,-8.40184116158023,8.40184116158023,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,627.5,632.5,630.0,0,1,1,-8.074238856586442,8.074238856586442,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,627.5,632.5,630.0,0,1,0,-6.149412713176704,6.149412713176704,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,630.0,635.0,632.5,0,0,0,-6.08903486196105,6.08903486196105,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,630.0,635.0,632.5,0,0,0,-6.4878120254827225,6.4878120254827225,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,630.0,635.0,632.5,0,0,0,-6.621746868029785,6.621746868029785,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,632.5,637.5,635.0,0,0,0,-6.53769902603226,6.53769902603226,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,632.5,637.5,635.0,0,0,0,-6.352895170383356,6.352895170383356,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,632.5,637.5,635.0,0,0,0,-6.2157963771543825,6.2157963771543825,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,635.0,640.0,637.5,0,0,0,-6.547816816588392,6.547816816588392,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,635.0,640.0,637.5,0,0,0,-7.169509118206836,7.169509118206836,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,635.0,640.0,637.5,0,0,0,-7.160639507051395,7.160639507051395,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,637.5,642.5,640.0,0,0,0,-7.594637145959237,7.594637145959237,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,637.5,642.5,640.0,0,0,0,-4.800667361010718,4.800667361010718,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,637.5,642.5,640.0,0,0,0,-7.400900855633961,7.400900855633961,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,640.0,645.0,642.5,0,0,0,-6.798472478338804,6.798472478338804,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,640.0,645.0,642.5,0,1,1,-9.48186087517967,9.48186087517967,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,640.0,645.0,642.5,0,1,0,-6.8821132809657675,6.8821132809657675,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,642.5,647.5,645.0,0,0,0,-4.542343998906822,4.542343998906822,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,642.5,647.5,645.0,0,0,0,-4.048156823072364,4.048156823072364,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,642.5,647.5,645.0,0,0,0,-6.484548989227027,6.484548989227027,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,645.0,650.0,647.5,0,1,1,-8.623117221491684,8.623117221491684,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,645.0,650.0,647.5,0,1,0,-6.402258251679509,6.402258251679509,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,645.0,650.0,647.5,0,0,0,-6.411599076435003,6.411599076435003,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,647.5,652.5,650.0,0,1,1,-8.750275350303006,8.750275350303006,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,647.5,652.5,650.0,0,1,1,-12.900708084034212,12.900708084034212,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,647.5,652.5,650.0,0,1,1,-15.32201902037196,15.32201902037196,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,650.0,655.0,652.5,0,1,1,-10.853465540554922,10.853465540554922,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,650.0,655.0,652.5,0,1,1,-9.547531480402279,9.547531480402279,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,650.0,655.0,652.5,0,1,0,-7.440092727333197,7.440092727333197,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,652.5,657.5,655.0,0,1,1,-10.18803173460725,10.18803173460725,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,652.5,657.5,655.0,0,1,1,-10.169584153227115,10.169584153227115,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,652.5,657.5,655.0,0,1,0,-7.4412233693520555,7.4412233693520555,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,655.0,660.0,657.5,0,1,1,-9.430905318045314,9.430905318045314,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,655.0,660.0,657.5,0,1,1,-11.198956490373567,11.198956490373567,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,655.0,660.0,657.5,0,1,1,-15.317764224647307,15.317764224647307,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,657.5,662.5,660.0,0,1,1,-12.624156067777676,12.624156067777676,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,657.5,662.5,660.0,0,1,1,-10.665458283219424,10.665458283219424,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,657.5,662.5,660.0,0,1,0,-6.51116328405049,6.51116328405049,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,660.0,665.0,662.5,0,0,0,-4.454358999144716,4.454358999144716,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,660.0,665.0,662.5,0,0,0,-3.7501370825035494,3.7501370825035494,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,660.0,665.0,662.5,0,0,0,-6.342159873191967,6.342159873191967,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,662.5,667.5,665.0,0,1,1,-10.763285810654073,10.763285810654073,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,662.5,667.5,665.0,0,1,1,-12.919995334543664,12.919995334543664,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,662.5,667.5,665.0,0,1,1,-14.442836034875684,14.442836034875684,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,665.0,670.0,667.5,0,1,1,-12.704318923211455,12.704318923211455,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,665.0,670.0,667.5,0,1,1,-8.602513902660585,8.602513902660585,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,665.0,670.0,667.5,0,1,0,-6.72716797854481,6.72716797854481,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,880.0,885.0,882.5,0,0,0,-6.943849839170138,6.943849839170138,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,880.0,885.0,882.5,0,0,0,-7.791160672209961,7.791160672209961,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,880.0,885.0,882.5,0,1,1,-9.021682843574045,9.021682843574045,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,882.5,887.5,885.0,0,1,1,-8.774519947639485,8.774519947639485,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,882.5,887.5,885.0,0,1,0,-7.9503843922007364,7.9503843922007364,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,882.5,887.5,885.0,0,0,0,-6.730010500702281,6.730010500702281,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,885.0,890.0,887.5,0,0,0,-4.086359631226455,4.086359631226455,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,885.0,890.0,887.5,0,0,0,-5.998784654731657,5.998784654731657,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,885.0,890.0,887.5,0,0,0,-6.6300468841899844,6.6300468841899844,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,887.5,892.5,890.0,0,1,1,-9.374762093251272,9.374762093251272,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,887.5,892.5,890.0,0,1,1,-10.563393460110289,10.563393460110289,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,887.5,892.5,890.0,0,1,0,-7.694191002306261,7.694191002306261,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,890.0,895.0,892.5,0,0,0,-7.662937243150348,7.662937243150348,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,890.0,895.0,892.5,0,0,0,-4.553962659976585,4.553962659976585,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,making a salad,890.0,895.0,892.5,0,1,1,-8.336778434716557,8.336778434716557,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/18_4_09010.jpg,1
s18,18_4,session04,using handheld smart devices,1090.0,1095.0,1092.5,0,1,0,-7.984685146491767,7.984685146491767,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1090.0,1095.0,1092.5,0,0,0,-7.975342273046279,7.975342273046279,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1090.0,1095.0,1092.5,0,0,0,-6.180418786781239,6.180418786781239,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1092.5,1097.5,1095.0,0,0,0,-6.068074542361619,6.068074542361619,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1092.5,1097.5,1095.0,0,0,0,-7.924950506362848,7.924950506362848,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1092.5,1097.5,1095.0,0,0,0,-5.9338147435318715,5.9338147435318715,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1095.0,1100.0,1097.5,0,0,0,-5.964436031592318,5.964436031592318,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1095.0,1100.0,1097.5,0,0,0,-6.203502835800936,6.203502835800936,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1095.0,1100.0,1097.5,0,0,0,-6.194639094978856,6.194639094978856,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1097.5,1102.5,1100.0,0,0,0,-6.121368075355554,6.121368075355554,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1097.5,1102.5,1100.0,0,0,0,-4.04081265638281,4.04081265638281,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1097.5,1102.5,1100.0,0,0,0,-6.4752170707207055,6.4752170707207055,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1100.0,1105.0,1102.5,0,0,0,-6.497662501684782,6.497662501684782,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1100.0,1105.0,1102.5,0,0,0,-6.5031983773949795,6.5031983773949795,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1100.0,1105.0,1102.5,0,0,0,-6.523223200181402,6.523223200181402,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1142.5,1147.5,1145.0,0,0,0,-4.3107817755021705,4.3107817755021705,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1142.5,1147.5,1145.0,0,0,0,-6.88317660608687,6.88317660608687,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1142.5,1147.5,1145.0,0,0,0,-6.31072278410901,6.31072278410901,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1145.0,1150.0,1147.5,0,0,0,-6.27959120344439,6.27959120344439,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1145.0,1150.0,1147.5,0,0,0,-5.822113639014745,5.822113639014745,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1145.0,1150.0,1147.5,0,0,0,-6.584370988592401,6.584370988592401,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1147.5,1152.5,1150.0,0,0,0,-6.579502296997105,6.579502296997105,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1147.5,1152.5,1150.0,0,0,0,-7.199502178020251,7.199502178020251,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1147.5,1152.5,1150.0,0,0,0,-6.467348686354414,6.467348686354414,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1150.0,1155.0,1152.5,0,1,1,-9.704342174500967,9.704342174500967,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1150.0,1155.0,1152.5,0,1,1,-9.546075951738706,9.546075951738706,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1150.0,1155.0,1152.5,0,1,1,-8.181457573708702,8.181457573708702,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1152.5,1157.5,1155.0,0,1,0,-6.954856597650522,6.954856597650522,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1152.5,1157.5,1155.0,0,0,0,-7.270138352415143,7.270138352415143,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1152.5,1157.5,1155.0,0,0,0,-6.729779314283937,6.729779314283937,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1155.0,1160.0,1157.5,0,0,0,-7.624460659522517,7.624460659522517,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1155.0,1160.0,1157.5,0,0,0,-6.7897084381353565,6.7897084381353565,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1155.0,1160.0,1157.5,0,0,0,-6.771717175277298,6.771717175277298,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1157.5,1162.5,1160.0,0,0,0,-3.8716677903411,3.8716677903411,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1157.5,1162.5,1160.0,0,0,0,-3.9427761571266697,3.9427761571266697,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1157.5,1162.5,1160.0,0,0,0,-6.883080714751517,6.883080714751517,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1160.0,1165.0,1162.5,0,0,0,-6.884651426029397,6.884651426029397,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1160.0,1165.0,1162.5,0,0,0,-7.6719450030323815,7.6719450030323815,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1160.0,1165.0,1162.5,0,0,0,-6.890999683905366,6.890999683905366,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1162.5,1167.5,1165.0,0,1,1,-9.868236195368606,9.868236195368606,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
s18,18_4,session04,using handheld smart devices,1162.5,1167.5,1165.0,0,1,1,-9.05444947581777,9.05444947581777,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Using handheld smart devices/camera_1_fps_15/18_4_01349.jpg,1
